metal_type,chemical_additive_type,operator_shift,input_material_source,equipment_type,mass_input_kg,reaction_temp_c,reaction_time_min,energy_kWh,batch_size_kg,raw_material_cost_per_kg,material_purity_pct,moisture_content_pct,ambient_temp_c,reaction_pressure_bar,process_yield_pct,cooling_time_min,maintenance_hours_last_month,downtime_last_month_hr,regulatory_compliance_level,equipment_age_years,operator_experience_years,num_operators,shift_duration_hr,week_of_year,quality_check_passed,num_defects,timestamp,cooling_energy_kWh,process_additive_cost,impurity_penalty,rework_cost,cost_eur,cost_per_kg,energy_per_kg,anomaly_cost_per_kg,anomaly_energy_per_kg,anomaly_isoforest
Zinc,,Night,Local,Type_A,154.38189082052966,148.65378201743994,174.51161011295886,1242.3459519744918,76.52339625655179,7.25753999150723,80.39684384034521,8.349124150532855,12.398527256027691,9.322842910189795,89.65828678539836,31.8646137046316,19.4877696103772,2.2149427184929382,0.9990973037530082,3,8,5,12,52,0,2,2022-09-05 06:30:00,62.11729759872459,0.0,60.52744627955239,20.0,1373.0726214189042,17.943174095613198,16.234851205628818,False,True,False
Zinc,Catalyst_B,Day,Imported,Type_A,117.24218485114646,80.26454704498455,35.82943290343305,1612.7734534463796,70.33114946488567,8.509558910173554,86.21268986598949,6.909090180596541,35.47260150220936,9.003538212910433,76.27982512513776,44.51674873649648,16.88301085294642,6.895346724965117,0.6751654296798884,8,26,5,8,47,1,4,2023-09-14 15:10:00,80.63867267231899,30.0,32.32908726663491,0.0,1261.6673943944368,17.938955981721175,22.931140265972637,False,True,False
Zinc,Catalyst_B,Night,Imported,Type_C,94.14662310107768,135.5972509411949,137.75554307384698,904.8698098549296,51.63559602725636,7.790841338363933,90.21523588154562,5.423735724630713,30.137824836782634,2.979732357445632,90.52294438332603,53.62557489337108,6.318465264115121,5.75920069725604,0.7280671291062701,4,27,5,8,34,1,1,2023-06-01 10:30:00,45.24349049274649,30.0,18.424049991861462,0.0,925.9538565316026,17.932471546233895,17.52414767086808,False,True,False
Aluminum,,Night,Local,Type_C,125.26218770613885,140.59479296695838,109.61898704271798,1041.476567095226,61.21050712348459,7.601706345090815,98.360866663154,1.1657066453481912,12.541529235039024,6.925153321721547,80.96143531683057,15.776102946507873,27.31421516304092,6.35880164913317,0.8831300267022861,9,24,2,8,5,1,0,2022-12-21 23:00:00,52.0738283547613,0.0,4.106428554307865,0.0,1097.3096230229778,17.92681803483987,17.014669801610637,False,True,False
Zinc,Catalyst_B,Day,Imported,Type_C,135.7927293784235,130.82797850862335,141.39077486800403,1388.407269935521,76.23771356948143,8.267017501809658,93.23617158310552,0.4447424497592356,21.12600419500113,6.092748816909963,92.92591234527676,21.80808137020424,1.0158852509660177,16.677849907087037,0.8014085520309304,10,24,3,8,14,1,4,2022-10-26 01:00:00,69.42036349677606,30.0,18.369574435548824,0.0,1365.8614347124276,17.915823688332555,18.211554425358734,False,True,False
Aluminum,Catalyst_B,Day,Imported,Type_B,215.0047259753158,83.17271766813155,62.16644784498149,1494.2127453628748,61.10796825684224,3.781364379824545,84.20115242083897,5.985369498596526,16.72716560130192,4.580331953892291,76.71703350876876,49.37574849112087,0.7514260487100444,1.6610620938809184,0.8718056375438646,15,4,3,12,12,1,1,2023-05-20 07:50:00,74.71063726814374,30.0,67.936537889666,0.0,1094.6935152314163,17.914087907984797,24.45201154590127,False,True,False
Magnesium,Catalyst_B,Night,Imported,Type_B,371.45954499887824,86.12197289482292,122.7193815473971,1491.431650950418,84.91842731433775,3.333814365880286,94.48657120219475,9.590260250539128,30.5559536447692,8.813269648997593,81.21899233350462,18.78946195564835,14.878718908235031,14.055747575239284,0.9689583920557164,14,3,4,12,18,0,4,2022-12-24 10:20:00,74.5715825475209,30.0,40.96031505232895,20.0,1519.3459250560477,17.891828347597286,17.56310965851581,False,True,False
Aluminum,Catalyst_B,Night,Local,Type_A,385.8831260802743,63.47963821932735,47.64877464691852,1836.0216214181517,113.45630458361296,4.354978849508853,91.69874935706552,4.489489227039334,16.325211234230608,1.672540120136785,79.19937170539622,33.12599512954284,19.581866257701684,9.906461257411417,0.9894442239258912,17,1,2,12,41,0,1,2022-10-01 23:30:00,91.80108107090756,30.0,64.06625096942894,20.0,2029.3827003207336,17.88690992332785,16.182631967050135,False,True,False
Zinc,Catalyst_B,Day,Local,Type_C,369.971870652162,62.782674007434906,152.02910458394996,1553.7699764189558,104.2830704986785,4.074052342095397,86.51093519467486,0.8239133576366542,13.27530981924354,9.439021523683852,78.63873230982664,38.33407108087029,28.434730366080743,10.052207917110533,0.522047310721132,10,29,3,12,52,0,1,2022-12-19 12:00:00,77.6884988209478,30.0,99.81149078748771,20.0,1864.3959139783385,17.878222275800407,14.899541881427874,False,True,False
Zinc,,Night,Imported,Type_A,209.49582670951577,99.74119385230776,115.5826987500768,1345.444515010992,49.00201014978214,2.8325452880205946,88.78685360415395,1.7323420192056238,36.9235503013315,7.655246598001586,86.31626926294246,35.662721001694344,24.16736855942069,11.331793684212585,0.7521884449838581,8,18,3,12,1,0,3,2022-01-17 16:10:00,67.27222575054961,0.0,46.98214748425192,20.0,875.6271016776158,17.869207793744128,27.45692494855691,False,True,False
Magnesium,Catalyst_B,Night,Local,Type_B,176.51429296067028,53.44546636443653,70.43280755666966,1811.323178062339,114.45215545840176,9.867774508896437,92.78864515045404,7.743564017652486,38.93674399276623,4.238064436642391,89.81807238174916,45.631527376076654,7.288036015185364,14.59833555455059,0.7155451406203389,1,20,4,8,23,1,1,2022-04-16 14:50:00,90.56615890311696,30.0,25.458144051122115,0.0,2042.5688790909376,17.84648677790363,15.826029407726391,False,True,False
Magnesium,Catalyst_B,Night,Local,Type_A,427.5941360329148,87.96836006190934,51.01522370819912,1105.2173150606602,44.82379300738832,1.1301648665435344,84.00064101682041,7.277303053957995,38.7656590086514,7.847848513332973,90.10179205719432,11.661618704188218,25.378778201922945,0.1457438844509218,0.6731044667967301,8,16,1,8,36,0,0,2023-03-25 23:50:00,55.260865753033016,30.0,136.8246416298626,20.0,799.7400441518832,17.841864565545844,24.656934206315093,False,True,False
Zinc,Catalyst_B,Night,Local,Type_A,107.60543784889404,54.115563443630734,117.25942637474,1721.4654169712246,58.02004662717967,7.242508710975327,96.75519806400624,2.04313399227415,34.4945537429312,4.124754687639236,80.70309831364965,58.58428460334371,5.218330717626207,12.728009634629636,0.7215275546542663,15,13,2,8,26,1,2,2022-01-10 13:40:00,86.07327084856124,30.0,6.983166661110969,0.0,1034.7036710453208,17.833554628006983,29.670183273599765,False,True,False
Zinc,,Day,Local,Type_A,235.7142493098476,60.46276790898044,104.85405834735472,1763.744532262236,59.80877354325058,3.379357449547032,86.87341293570876,0.0036321358185886,33.01562740962304,3.4341493239125254,83.20024629428808,57.972663099973865,13.53107747930074,7.223501191433268,0.8421647019313825,3,14,5,12,51,1,2,2022-09-21 05:30:00,88.18722661311182,0.0,61.88247231719532,0.0,1066.494320310943,17.83173700326274,29.489729144617687,False,True,False
Aluminum,Catalyst_B,Night,Local,Type_B,326.86489680215186,86.40524680322693,129.71512951392725,928.4772240242004,60.283837004133815,2.685822046800917,97.82448283462396,6.818898434728961,29.1991894146957,6.064264002227691,98.03473018608996,57.09904533385149,35.179146035092614,4.857680485337284,0.6104438166537693,9,5,4,8,29,1,2,2022-08-16 15:10:00,46.42386120121002,30.0,14.222003875039055,0.0,1074.098255525582,17.817350535466552,15.40176057407448,False,True,False
Aluminum,,Night,Imported,Type_B,344.1594174504834,130.73713072027294,35.043624114972104,1983.8776302254912,115.13155298138568,5.075085661111944,92.41342558203976,2.945688775152935,37.89831063851556,2.131993476859676,87.93041074139902,43.51597483709212,39.75416598081189,11.323325141762982,0.5947582188558451,8,20,1,12,23,1,0,2023-06-13 18:20:00,99.19388151127455,0.0,52.21982064259869,0.0,2051.13844300135,17.81560649436367,17.23139816020932,False,True,False
Aluminum,Catalyst_B,Night,Imported,Type_C,161.99642191725897,139.222151493136,61.61891203969812,1695.5789293083594,100.35120267240733,9.079986915704866,93.13181412021146,1.9602439604702715,24.352102206263265,1.8241483150958784,89.30843998593458,54.7343965238742,34.79401636475564,14.13172960934725,0.9125939371488512,6,10,5,12,30,1,2,2022-04-21 15:10:00,84.77894646541797,30.0,22.25243075176772,0.0,1786.6035880463785,17.803509479389874,16.896448514359236,False,True,False
Zinc,Catalyst_B,Day,Local,Type_B,399.8199533512528,148.18858915026829,54.69932506131679,1468.8889582047657,94.318548085676,3.2205324705010003,82.81243007933105,9.50113603809854,20.519898418710994,4.333865211062237,96.82604656062443,45.3940458787632,28.58938677385339,11.916240748691616,0.597722644073093,12,12,1,8,11,1,2,2023-10-07 14:00:00,73.44444791023828,30.0,137.43866807806506,0.0,1676.9912606606722,17.780079260097875,15.573701970798716,False,True,False
Magnesium,,Night,Local,Type_C,251.14101122066296,101.58564100508062,79.87112991303835,1753.1216452611734,115.53620873873608,7.062332074816828,93.59666759165714,9.176432331962442,20.300243108318018,8.061957593765692,85.73168290086986,11.556727019389498,31.523072414307563,13.508159810745022,0.5778737877768261,4,25,1,8,22,0,4,2023-05-30 20:20:00,87.65608226305868,0.0,32.162787524265404,20.0,2054.138537713074,17.779175551433674,15.173785468636384,False,True,False
Aluminum,Catalyst_B,Night,Imported,Type_C,227.0267516875713,109.16541528463374,81.15048313033537,1316.7067617576738,87.94805099183623,5.75757090666862,97.19318716058017,3.419701541974275,29.426802342253865,6.114666331741424,88.20793398856677,19.253200194454152,37.373218990698106,15.59420970811284,0.9821490288331154,7,6,1,8,30,0,0,2022-03-22 11:30:00,65.8353380878837,30.0,12.744432030569085,20.0,1563.1133584418817,17.77314381403378,14.971414908101796,False,True,False
Zinc,,Night,Local,Type_C,325.27174724163655,131.00520341690998,147.19974210609337,1847.001341400396,42.75909125420111,1.4771974528761929,98.4678713561577,4.0838808550801,33.735004433793506,1.0697223918071384,99.24942474979076,12.357011560130006,28.58608904447399,4.338669490249778,0.9434574436531457,13,27,1,8,10,0,4,2023-08-05 04:20:00,92.3500670700198,0.0,9.967163219630883,20.0,759.6387504229305,17.765549457234908,43.1955237406718,False,True,True
Aluminum,,Day,Local,Type_C,243.8296343779143,134.2477287689025,115.02743061452652,1181.938738383433,63.79757018035751,3.7265544098266,88.44994617756835,8.809071790074299,13.253491586064207,6.173548476930916,78.9903837846719,18.752565577844123,36.74333825185021,13.79431954945684,0.6295293893570357,6,29,2,12,36,1,1,2022-10-02 14:40:00,59.09693691917165,0.0,56.32490801137481,0.0,1132.9713852148318,17.75884852686223,18.526391131230536,False,True,False
Aluminum,Catalyst_B,Day,Local,Type_A,314.1577019338564,99.56398974143752,139.05555128354322,1302.0563854147829,45.76217110356944,1.6357480693411055,84.5025610540273,9.82632789832546,24.903700489342928,7.901899400184791,83.47650450170045,55.756901872137966,29.77140527098387,10.48375929241236,0.6886037205466295,17,28,5,12,44,1,2,2023-09-18 00:00:00,65.10281927073913,30.0,97.37279610254063,0.0,812.2890543707551,17.750229824812592,28.452679451504927,False,True,False
Aluminum,,Night,Local,Type_B,270.1334711492558,125.36480590645688,128.49276274623756,1691.2790693624786,111.7000105083955,6.192935815896016,87.72190650368964,7.422829665558619,39.448918960937945,1.8493167626728,90.71716457402836,46.24505267869136,12.535773391829274,12.33080409455251,0.8263878601455241,19,13,4,8,35,1,2,2023-01-10 22:00:00,84.56395346812394,0.0,66.3344803050684,0.0,1982.2546826211624,17.746235417517475,15.141261506285716,False,True,False
Magnesium,Catalyst_B,Day,Imported,Type_C,456.43764560512494,107.38425775061414,103.0428899475812,1670.944133333776,74.9310234954535,2.033111749597676,86.23748843792193,9.454624565757296,32.23700053799091,4.50565511712055,84.91220672428204,30.439637157598742,8.696609840749009,15.171946340677753,0.760493140043649,6,19,5,8,47,0,2,2022-06-23 17:00:00,83.5472066666888,30.0,125.63456750016452,20.0,1328.1991747907875,17.725624351993233,22.29976390800483,False,True,False
Zinc,Catalyst_B,Night,Local,Type_C,310.1691996758116,147.89345955586975,76.10307852712143,1579.410572076184,88.96251917045493,4.264959649368939,98.96416671885332,4.78578246672904,11.7617496592911,9.468093599763913,97.12013912586455,19.005936046877174,22.46390898381568,8.453840528856745,0.9592334587296232,10,21,5,8,20,0,4,2022-11-13 22:50:00,78.97052860380921,30.0,6.42567159621665,20.0,1576.4593801170606,17.72048942427671,17.753662854915166,False,True,False
Aluminum,,Night,Imported,Type_A,375.4244383065324,65.32696655359226,57.9494727162781,1628.5409507245536,111.30288164777409,4.541881910153432,94.71285718670732,5.805109251909394,24.411042055046927,8.977227660968419,80.19017071888214,52.44099359130474,36.127539374566936,7.024025574284545,0.7086199320519334,11,25,5,12,32,0,4,2022-11-24 18:20:00,81.42704753622769,0.0,39.69845241853654,20.0,1971.383756134772,17.711884247286214,14.631615341983576,False,True,False
Magnesium,,Day,Imported,Type_B,282.50359345025214,82.78480891356168,35.34655761909462,1069.887053749679,72.69976569904227,4.012761445256752,97.52845592416682,1.9571261805032123,13.526048721719022,5.360865799487016,97.3003293570308,49.329316617396586,35.30865587759459,9.640772889403864,0.8648632202965145,12,20,2,8,42,0,1,2023-09-03 11:40:00,53.494352687483946,0.0,13.964401655871097,20.0,1286.8920058944936,17.701460156307586,14.716513092748155,False,True,False
Aluminum,,Night,Imported,Type_B,211.18747054027955,88.81153739568558,150.0553845346584,1161.3188212445173,80.28978680388914,5.61884244335242,85.75491069096581,7.814433864516469,13.220110392477398,1.8688773181807288,85.35797155071657,39.25499035104952,6.885690683791306,19.08909149242023,0.6399042862841855,7,13,4,12,24,0,0,2023-08-19 15:20:00,58.06594106222587,0.0,60.16768757590617,20.0,1421.0767552714217,17.699346477808636,14.464091480041947,False,True,False
Magnesium,Catalyst_B,Night,Imported,Type_C,422.64346969999,88.70382159154099,131.23985871098716,1907.3628199716704,123.27254736688954,4.232511293695732,90.08996112583974,1.32392590274656,10.048149653702016,3.876592774544593,74.32356530430484,52.51681991588153,17.472191392985764,2.4661655810838568,0.5070112040318048,19,26,5,8,25,0,2,2023-08-28 17:30:00,95.36814099858351,30.0,83.76826429273753,20.0,2180.789634353975,17.690797188309954,15.472729822763277,False,True,False
Zinc,Catalyst_B,Night,Local,Type_A,302.50554823109474,53.71782764533695,179.17430725769734,1894.2680074726272,60.74597430049653,2.3624538877189494,84.5554870190881,4.030430459325041,18.52867280047904,8.084913823092286,90.66064223690135,43.39016754720244,36.69498283091705,18.87068833009361,0.797633870709531,4,27,5,12,48,1,3,2022-01-10 16:50:00,94.71340037363136,30.0,93.44101732906024,0.0,1074.6069947897645,17.69017629833259,31.183432800042254,False,True,False
Aluminum,Catalyst_B,Day,Local,Type_C,240.84240460142945,121.51530598734372,141.30008978823815,1891.8355276604384,64.33612163350531,3.295631624628596,84.62409967867077,5.201235621345324,16.756960123432634,6.786946005982184,93.301946903837,53.25982211515568,3.6292204176220855,3.982804672177893,0.7907376440684267,18,27,1,8,32,1,0,2023-08-09 10:20:00,94.59177638302192,30.0,74.06337612601646,0.0,1137.31583344055,17.677718279621203,29.40549538309748,False,True,False
Magnesium,Catalyst_B,Day,Imported,Type_B,371.07842826539576,145.8286687067842,179.8390675887618,1535.8245000693616,75.22196980566014,2.677166277860219,91.28164951682524,7.708945900603359,31.039970171567745,1.8884800215784483,86.56745071354973,36.80792168897186,8.638484238921894,9.903749941809588,0.9011995900030008,18,8,2,8,33,0,2,2023-05-08 17:20:00,76.79122500346809,30.0,64.70383588726698,20.0,1329.691717486677,17.676906373523646,20.41723321042036,False,True,False
Aluminum,,Day,Local,Type_C,171.0124091547258,102.6626511849034,78.73915061901369,1606.1968085954738,89.02266315717293,7.703849818480272,83.96762713621392,9.03057207555231,21.98566408722177,4.188868896853341,83.3278587334552,43.94243905731106,17.245369803581116,10.821924425462903,0.6722608899620861,12,1,3,12,44,1,0,2023-06-16 19:40:00,80.3098404297737,0.0,54.83469415805816,0.0,1571.1458628856346,17.64883016487292,18.04256075511549,False,True,False
Zinc,Catalyst_B,Night,Local,Type_C,94.98383684153958,66.60977254069017,84.97226035383531,1252.0536726043997,60.61185156897956,8.697816658607724,94.3997664829989,3.8116467241265592,18.63554767063837,1.6981243395089505,87.78590167134459,56.10162063165936,10.412237262777069,4.622869473477662,0.9431756963729684,19,5,1,8,28,0,3,2022-03-27 09:00:00,62.60268363021998,30.0,10.638633333067071,20.0,1069.5060732775466,17.645164197968626,20.656911811702287,False,True,False
Zinc,,Day,Local,Type_C,199.221518691576,126.6070857997171,62.3084766888106,1513.6144432279566,89.08692972301611,6.842335870806592,92.57446023575272,7.320722618339193,13.515429741098057,2.3972238240585684,77.95629575633765,12.932299237557643,15.608248877647526,15.185868761971408,0.8948011464361891,13,20,5,8,5,1,3,2022-01-09 07:30:00,75.68072216139784,0.0,29.586546178760607,0.0,1571.4405300654012,17.63940608292633,16.990308768457936,False,True,False
Magnesium,,Night,Local,Type_A,484.6040058609242,65.97438271621337,112.75554659863998,1589.378111392188,82.36830186647231,2.198794554715097,89.94808162895109,0.4834100186446355,19.63967715073047,2.2156127296536923,89.75481274418848,20.854425795156963,12.09145575174272,15.771362093546424,0.6252284643581452,8,17,3,12,49,0,2,2022-01-05 06:50:00,79.4689055696094,0.0,97.42399818394642,20.0,1452.276567793392,17.63149822061022,19.295992212741467,False,True,False
Zinc,,Night,Imported,Type_C,289.4552353132631,109.34319130013732,144.91403953249403,1549.6866246621992,80.32778417054513,3.9042506479959247,92.52967616257165,8.174560705529169,38.62443897015917,4.159500941020975,75.18023940682795,47.53904583219902,13.873816154779952,0.6234241906401539,0.8676854055624167,4,2,4,12,19,0,1,2023-01-08 12:10:00,77.48433123310997,0.0,43.24648688458216,20.0,1414.9626618787815,17.614859870585413,19.29203750189394,False,True,False
Aluminum,Catalyst_B,Day,Imported,Type_B,154.14451690228674,96.2344496134022,125.19090807403956,1160.083926562378,54.91902638600915,4.674256511279527,82.79558726254596,2.4242445604755334,20.324950258847345,8.267834014074602,72.17246714624392,45.06152009620331,7.216464538121969,12.692928995198727,0.979309472809472,16,28,1,12,29,1,3,2022-12-13 11:40:00,58.00419632811891,30.0,53.03931780004801,0.0,967.3418443014838,17.613965650125184,21.12353409924824,False,True,False
Aluminum,,Day,Local,Type_B,423.9946381258918,88.55981440379432,54.42064948186517,1626.9248529092915,88.65630935957007,2.9782749299812026,92.31988036790086,2.825881665775851,28.62776635585624,6.920704888839731,77.33352110992338,47.60611645487676,39.63155346836111,0.5190722843427698,0.648455207682836,4,17,5,12,46,1,2,2023-10-24 02:10:00,81.34624264546459,0.0,65.12659088350861,0.0,1561.2942155744422,17.610638507883106,18.35092013937609,False,True,False
Zinc,Catalyst_B,Night,Local,Type_B,492.7008535538399,87.18104631516385,75.97015825269708,1936.0619688368065,90.70647146291446,2.6268043575516598,98.16351133988184,2.91624182536604,26.832213720855165,5.687514488280691,88.29772965573126,19.65275590889942,14.34713918565074,12.855884828870746,0.5432486075778982,19,10,1,12,39,1,2,2022-02-11 07:10:00,96.80309844184032,30.0,18.096790607643225,0.0,1596.9458777990203,17.605644360798834,21.344254027435845,False,True,False
Magnesium,Catalyst_B,Day,Imported,Type_B,182.27472964279792,98.82883963374826,89.84768215967172,1730.7756633969282,115.34657852476766,9.489785406658347,94.08718014859,1.5110464282996885,29.14317713073917,3.5687092246215677,86.2472999561655,45.50830103343639,1.77872902272874,7.619887562063416,0.7838385065158264,1,1,5,12,27,0,2,2022-11-13 15:40:00,86.53878316984641,30.0,21.55515279684657,20.0,2030.4727626628123,17.603233564720096,15.005002190206183,False,True,False
Aluminum,,Day,Imported,Type_A,199.1590230609636,79.33740259714253,94.4752275127856,1434.873048079761,79.41989605080897,5.823487225878223,88.26515638911596,2.612699615419356,39.73602898368363,6.209907289623426,82.3231200969315,17.402326775210465,32.17081135357562,13.095120214669624,0.7198660639286392,1,2,5,8,6,0,3,2023-08-14 18:30:00,71.74365240398805,0.0,46.74199978633711,20.0,1397.6560401546042,17.59831112421064,18.066921759275527,False,True,False
Zinc,Catalyst_B,Day,Local,Type_C,269.32631233939475,93.25464644024882,55.34775534727915,1751.217306348222,99.67308179590336,5.371688862028881,97.22212636531845,4.61389452870104,12.523788524364578,1.2189095725966257,99.3810730072882,52.77588314289231,13.485634871278712,7.407747039992632,0.972000536294004,7,11,3,12,37,0,3,2023-02-16 18:50:00,87.56086531741111,30.0,14.963089243472313,20.0,1753.787679751725,17.59539936111223,17.56961132128051,False,True,False
Zinc,,Night,Imported,Type_A,209.9190387994921,115.94974146177744,169.64509846762084,1868.7760758605584,100.112792433414,7.099117449918748,91.92338605447456,2.8115759395943107,18.04393731068161,7.01356547013717,93.18984097590834,56.25241692316015,16.103584336201003,16.54032046328114,0.8710184208711736,17,19,1,12,45,1,0,2022-05-25 14:40:00,93.43880379302792,0.0,33.90870072398555,0.0,1761.292577045386,17.59308210503507,18.666706126527234,False,True,False
Magnesium,Catalyst_B,Day,Imported,Type_A,370.9911746348953,143.31401323793443,94.25381470461252,1414.307517544276,60.13013740703912,2.2978012059416795,96.21021291988062,6.996537855648692,23.773872670642653,7.72342571380856,88.45831007759534,36.620936253575216,27.526778918415435,15.18140137269015,0.680080145285087,7,16,4,8,6,1,3,2022-04-07 05:00:00,70.7153758772138,30.0,28.11955120939276,0.0,1057.6240141864591,17.58891730160338,23.52077641150892,False,True,False
Magnesium,,Day,Imported,Type_A,131.38318746536655,79.80537832588537,86.8363630820478,1489.7007759887742,71.14468428725982,7.851783440508963,97.04115266794098,8.656919107064411,39.97439931009029,6.570381130816602,84.07942655995083,56.343115858963415,38.03596245009588,15.431886568060186,0.881253840493837,1,27,3,12,39,1,2,2023-09-14 04:10:00,74.48503879943871,0.0,7.774855874186206,0.0,1251.3320294057014,17.5885527069488,20.93903136844113,False,True,False
Aluminum,,Night,Imported,Type_A,383.3558364884592,59.05477785118872,96.38755675935823,1029.1164058107397,56.40299848006783,2.164830701545041,97.81338575723905,0.8386725076824564,37.38340804724861,1.0700026512210783,76.87352340578842,20.8315615921354,24.81753555399802,6.971530027922073,0.9899202863768316,12,2,5,12,45,1,1,2023-05-13 01:10:00,51.45582029053699,0.0,16.765026642224168,0.0,991.900729407628,17.5859574160433,18.245774755652707,False,True,False
Magnesium,,Night,Local,Type_C,225.7077667861832,110.18538810037212,165.1252729229068,1877.754528036657,122.32373643703828,8.103617124477925,99.40102577975814,9.185596634188904,39.38469985638374,9.850243658642388,71.60769057049103,42.38935613950172,12.316603049290432,3.083157337402338,0.5239882556295734,8,6,1,8,11,0,2,2023-06-14 12:00:00,93.88772640183286,0.0,2.703862672265689,20.0,2149.606116147588,17.573090707983894,15.350696297632824,False,True,False
Aluminum,,Day,Imported,Type_A,314.38653957541874,99.30420993073903,172.4301754364487,1921.6452663261705,48.42431102539432,1.9102120724533933,99.3736774325168,6.225494434420619,29.600905008409462,6.860144355537607,88.25402517681022,56.10417297541731,5.015834986524075,18.07519436722422,0.6806846972709208,6,20,2,12,8,1,2,2023-07-27 22:10:00,96.08226331630851,0.0,3.938147692980668,0.0,850.1373586591617,17.55600318636106,39.683481822145815,False,True,False
Aluminum,,Night,Local,Type_A,295.49488650810054,91.63867666785217,160.12711806750806,1860.9653044689023,77.03976650246241,3.405961604673456,88.97305127619273,7.063723278786398,33.14705671464771,6.955387092432743,82.34347139138335,49.46018126473564,15.556208694223098,10.322018264617164,0.975609621024532,15,5,1,8,47,0,2,2022-03-26 12:10:00,93.04826522344511,0.0,65.16813923344142,20.0,1352.445223594598,17.555157355667347,24.155905306507133,False,True,False
Magnesium,Catalyst_B,Day,Local,Type_B,311.9083356487588,123.04140146999876,98.79081663201444,1897.3366325074928,119.42630369040464,5.498413535707222,90.68673394914984,2.947567175640108,37.4809149900433,4.681681501010219,71.38755855066997,41.13075725678681,6.670068414960402,1.3683619057730367,0.9111438633973044,4,2,2,12,9,0,0,2022-02-21 23:50:00,94.86683162537464,30.0,58.09770626749535,20.0,2094.7323071026904,17.539957633897636,15.887091652991813,False,True,False
Aluminum,,Night,Local,Type_A,99.23863976053248,117.85378393929696,52.93688919092872,1503.8928087166055,52.40532557599994,7.006079885306047,97.073936044678,3.757636389668152,27.717155804794977,4.003631992778873,93.20878258101476,33.23264316294871,21.70509258457261,3.036772329725257,0.6250440323072555,10,17,4,8,42,0,1,2023-04-20 06:00:00,75.1946404358303,0.0,5.807572135569553,20.0,918.8858359010832,17.534207178399924,28.69732784191199,False,True,False
Aluminum,Catalyst_B,Night,Imported,Type_C,221.70202909855607,75.53120351747614,46.46964389672555,1367.8718696052974,77.37978964882093,4.786527384563735,88.29520893466534,6.487199739657052,19.639667148090982,9.172511758119716,89.43806638532836,33.14444359604801,36.19851224021805,12.29564435460331,0.5978741353949808,10,23,3,12,36,1,2,2022-04-17 10:30:00,68.39359348026487,30.0,51.89951858718689,0.0,1356.0045132152495,17.524013949499174,17.677379013476553,False,True,False
Aluminum,Catalyst_B,Night,Imported,Type_B,304.8285897732484,94.308983752939,94.11506995400327,1476.3126201416048,101.80421987931626,5.008021979627868,96.77746987653444,7.50628010444213,18.005202323664466,3.974609388045102,81.4060475447798,17.541782665211812,1.5312554423280211,10.628959880701188,0.6964446745607706,12,13,2,12,2,0,2,2023-09-02 21:00:00,73.81563100708024,30.0,19.64638626075638,20.0,1781.9995180039907,17.504181261999364,14.501487481478652,False,True,False
Aluminum,,Day,Imported,Type_B,473.51176515336863,102.48327224317217,166.0520050826118,1903.925730334422,95.65922873062976,2.659985117931305,82.45046252321835,4.198322059372303,18.47290119674162,2.7669803987471444,95.6686292903676,28.118021202993813,18.48184524458482,10.818944760180909,0.6692513725760186,19,25,4,8,6,1,2,2023-08-27 09:10:00,95.1962865167211,0.0,166.19824936512148,0.0,1673.422165019473,17.49357785156017,19.903210130365512,False,True,False
Zinc,,Night,Local,Type_A,253.8539610252421,130.08643342650117,56.33918116560445,1926.9863286076013,119.04552039041543,7.1346148047920055,96.08876278715856,0.0791819513550406,17.662356419354268,4.673880969484206,97.36116275829842,37.76394801240653,34.22143208700798,15.139524542711234,0.5123948725669492,17,10,3,12,29,1,1,2022-06-26 11:30:00,96.34931643038009,0.0,19.857661179782465,0.0,2082.2584262251603,17.491279129162482,16.186970515882987,False,True,False
Aluminum,,Day,Local,Type_A,340.55850540849866,69.3252373378881,33.7403025591719,1877.4379590109036,70.28942053250364,2.42690942600263,87.20367802968192,2.8687545883489927,30.6040981070612,2.766308652483977,87.6530586444189,55.73468960042257,34.59294688605122,2.2817273509531244,0.6230187364394552,13,11,4,12,10,0,4,2023-08-11 20:50:00,93.87189795054518,0.0,87.15792569874921,20.0,1228.4121816597092,17.476487533307516,26.710107222220273,False,True,False
Aluminum,Catalyst_B,Day,Local,Type_B,153.61266251534482,142.68778605221908,175.35472019717332,1555.211958395537,102.409238959856,9.629164265211486,88.48012734831087,0.3273506666495362,13.99584670117638,8.554906694266181,78.2527667489181,34.828744056297225,27.091871660537308,8.053999494308574,0.7227315985362847,7,17,1,8,13,1,3,2023-08-24 04:30:00,77.76059791977686,30.0,35.39196619727343,0.0,1789.4910296172322,17.473921765190592,15.18624661399128,False,True,False
Magnesium,Catalyst_B,Night,Imported,Type_C,58.81037729297408,97.97209200164367,117.69892440980016,1939.1442776512304,45.684772937888056,8.249807983893836,91.43254701785716,5.011393950874458,21.667701431656653,7.092607931695,83.98233230523297,28.475203146041856,7.056411471186359,7.895615868802055,0.8388411410059334,14,3,1,12,44,0,0,2023-07-13 08:20:00,96.95721388256152,30.0,10.077102846392728,20.0,798.2492226233126,17.472982162100127,42.44618398974305,False,True,True
